country,date,value
India,25/05/2019,0.859643
India,25/05/2019,0.00825984
India,25/05/2019,0.0527934
India,25/05/2019,0.682334
India,25/05/2019,3.80055
India,26/05/2019,1.89577
India,26/05/2019,0.783599
India,26/05/2019,0.00838333
India,26/05/2019,0.052471
India,26/05/2019,0.676258
India,26/05/2019,3.79203
India,27/05/2019,1.83417
India,27/05/2019,0.872679
India,27/05/2019,0.00778111
India,27/05/2019,0.0530635
India,27/05/2019,0.671197
India,27/05/2019,3.66882
India,28/05/2019,1.94751
India,28/05/2019,0.872278
India,28/05/2019,0.0075747
India,28/05/2019,0.0518564
India,28/05/2019,0.664224
India,28/05/2019,3.89553
India,29/05/2019,1.99396
India,29/05/2019,0.877304
India,29/05/2019,0.00834417
India,29/05/2019,0.0537947
India,29/05/2019,0.654134
India,29/05/2019,3.98843
India,30/05/2019,2.03112
India,30/05/2019,0.871977
India,30/05/2019,0.00830171
India,30/05/2019,0.0535147
India,30/05/2019,0.647102
India,30/05/2019,4.06276
India,31/05/2019,2.03753
India,31/05/2019,0.873073
India,31/05/2019,0.00843816
India,31/05/2019,0.0544079
India,31/05/2019,0.642523
India,31/05/2019,4.0756
India,01/06/2019,1.98102
India,01/06/2019,0.865786
India,01/06/2019,0.00841559
India,01/06/2019,0.0529738
India,01/06/2019,0.614614
India,01/06/2019,3.98137
India,02/06/2019,1.90697
India,02/06/2019,0.782146
India,02/06/2019,0.00850033
India,02/06/2019,0.0528981
India,02/06/2019,0.614774
India,02/06/2019,3.83254
India,03/06/2019,1.84941
India,03/06/2019,0.876382
India,03/06/2019,0.00793022
India,03/06/2019,0.0534998
India,03/06/2019,0.622321
India,03/06/2019,3.71686
India,04/06/2019,1.79832
India,04/06/2019,0.880375
India,04/06/2019,0.00768584
India,04/06/2019,0.0514602
India,04/06/2019,0.623339
India,04/06/2019,3.61419
India,05/06/2019,1.86602
India,05/06/2019,0.795011
India,05/06/2019,0.0085782
India,05/06/2019,0.0537806
India,05/06/2019,0.619505
India,05/06/2019,3.75024
India,06/06/2019,1.96703
India,06/06/2019,0.871081
India,06/06/2019,0.00820016
India,06/06/2019,0.0534887
India,06/06/2019,0.632661
India,06/06/2019,3.95324
India,07/06/2019,1.93526
India,07/06/2019,0.866008
India,07/06/2019,0.00876684
India,07/06/2019,0.0544433
India,07/06/2019,0.624224
India,07/06/2019,3.8894
India,08/06/2019,1.89789
India,08/06/2019,0.865786
India,08/06/2019,0.00841402
India,08/06/2019,0.0534655
India,08/06/2019,0.619142
India,08/06/2019,3.8143
India,09/06/2019,1.92102
India,09/06/2019,0.782146
India,09/06/2019,0.00835801
India,09/06/2019,0.0529396
India,09/06/2019,0.612973
India,09/06/2019,3.86078
India,10/06/2019,1.89128
India,10/06/2019,0.876382
India,10/06/2019,0.00762224
India,10/06/2019,0.0537839
India,10/06/2019,0.606978
India,10/06/2019,3.80102
India,11/06/2019,1.91271
India,11/06/2019,0.880375
India,11/06/2019,0.00780674
India,11/06/2019,0.0522772
India,11/06/2019,0.619765
India,11/06/2019,3.84408
India,12/06/2019,1.91271
India,12/06/2019,0.795011
India,12/06/2019,0.00817687
